# Constructed from biom file
#OTU ID	M.02.c.S52	M.1.b.S33	M.min.b.S16	M.2.c.S35	M.01.a.S22	M.02.b.S59	M.01.c.S3	M.005.b.S39	S.02.a.S32	M.05.c.S36	M.005.c.S47	M.min.a.S30	S.005.c.S15	M.min.c.S48	M.05.a.S44	M.2.a.S38	M.005.a.S53	neg2	S.005.a.S41	neg1	S.01.b.S9	S.01.c.S25	M.1.c.S31	M.1.a.S40	M.02.a.S29	M.05.b.S19	S.01.a.S45	M.01.b.S60	M.2.b.S50	S.005.b.S5	S.02.b.S61	S.2.b.S20	S.05.c.S54	S.min.a.S21	S.1.b.S49	S.min.b.S4	S.1.a.S7	S.min.c.S10	S.2.c.S55	S.05.b.S24	S.05.a.S51	S.02.c.S2	S.1.c.S14	S.2.a.S18
262f2750f767071a4cd6a486d4d9e0ea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	5.0	0.0	8.0	2.0	17.0	5.0	18.0	0.0	2.0	6.0	0.0	21.0	9.0	0.0
6d5769d458e4b3dc819304312aefca0e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	8.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	2.0	0.0	8.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0
44da3fa994b218face23ab8825cd001b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	15.0	21.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	3.0	14.0	0.0	18.0	0.0	15.0	3.0	11.0	0.0	0.0	15.0	32.0	7.0	20.0	8.0
941f9102d59312e4176b280e7ece291e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	30.0	3.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	9.0	15.0	1.0	7.0	5.0	4.0	18.0	8.0	0.0	0.0	14.0	0.0	21.0	5.0	0.0
75f54eadb28dbcb5b42f0ca944f49923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	25.0	2.0	18.0	3.0	25.0	3.0	22.0	8.0	26.0	34.0	20.0	22.0	46.0	5.0
c6cd438314c18a5bb8dc8dad10834f53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	10.0	31.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	22.0	0.0	14.0	25.0	19.0	15.0	14.0	13.0	19.0	10.0	16.0	20.0	0.0	33.0	20.0
30f318cdbaf42fd188e61c5c24805a33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	27.0	29.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	43.0	10.0	23.0	47.0	12.0	22.0	15.0	12.0	21.0	0.0	10.0	31.0	50.0	9.0	0.0
f6ff71bd02322381c15e36a1e63aa690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	13.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	5.0	2.0	6.0	2.0	28.0	3.0	24.0	12.0	15.0	16.0	11.0	4.0	20.0	25.0
57f39ec0437795f9ed6537adddd8b317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	37.0	8.0	2.0	22.0	5.0	54.0	0.0	21.0	0.0	13.0	42.0	50.0	30.0	41.0	7.0
34bb5904cb9cb439d6ad5f11872539ba	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	17.0	17.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	40.0	37.0	75.0	35.0	23.0	45.0	6.0	35.0	5.0	35.0	25.0	26.0	24.0	45.0	32.0
cc2efcc175d157f18fab153798618e23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	3.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	10.0	0.0	0.0
c7620f9db5f8debafa3b6a5bff49961a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	23.0	23.0	0.0	0.0	0.0	14.0	50.0	0.0	0.0	24.0	25.0	18.0	11.0	58.0	10.0	40.0	10.0	65.0	6.0	14.0	5.0	16.0	14.0	7.0
d5df25c8912edb0d0b38359bbd1aeaef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	9.0	15.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	15.0	12.0	5.0	2.0	18.0	2.0	20.0	0.0	39.0	0.0	14.0	4.0	15.0	3.0	6.0
1c412dd10ff4a2d096d1ffaa01e4d0e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	19.0	13.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	18.0	15.0	0.0	0.0	15.0	0.0	11.0	0.0	46.0	3.0	2.0	1.0	15.0	2.0	3.0
6ccb82e6e1709330e9d5529fc4a0c72c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	13.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	9.0	7.0	0.0	0.0	4.0	3.0	7.0	4.0	7.0	0.0	5.0	0.0	4.0	9.0	0.0
67a931ac30a30036d5770a066481e5e3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	1.0	24.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	7.0	5.0	2.0	2.0	1.0	4.0	6.0	7.0	1.0	0.0	0.0	15.0	16.0	0.0	0.0
7408fbfae7895ede91a35ddb49dd2777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	5.0	12.0	8.0	1.0	5.0	0.0
7cc0fa4cc65a28c49ea3e953f7c7b6ad	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	17.0	13.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	6.0	22.0	5.0	8.0	18.0	16.0	23.0	23.0	0.0	1.0	4.0	7.0	22.0	2.0	0.0
61915f50d7ffc1ad3604bd80894f1a9d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	24.0	6.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	25.0	22.0	0.0	20.0	18.0	17.0	22.0	20.0	21.0	14.0	20.0	23.0	16.0	11.0	2.0
451f8716f342c8c3fbde56c6184298da	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	26.0	19.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	18.0	12.0	6.0	0.0	3.0	7.0	2.0	19.0	0.0	6.0	13.0	3.0	26.0	19.0	1.0
1406a8a0481cadad68720a911bd94e13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	30.0	10.0	0.0	6.0	13.0	0.0	19.0	11.0	22.0	0.0	0.0	10.0	4.0	0.0	0.0
8cc818c8e750e9c3ce153b07728e0547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	9.0	4.0	13.0	10.0	0.0	14.0	11.0	4.0	3.0	3.0	13.0	11.0	0.0	0.0	8.0
f7a9971e993059c343e5467174cf96c8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	3.0	0.0	3.0	2.0	0.0	0.0	7.0	6.0	5.0	0.0	0.0	0.0	7.0	14.0
6865b4ec347772af7ca8eeda42b67c23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	3.0	0.0	8.0	7.0	1.0	0.0	13.0	9.0	11.0	0.0	1.0	0.0	8.0	3.0
d3befededd6ab6613b7529032f04dead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	18.0	18.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	32.0	12.0	3.0	31.0	14.0	5.0	15.0	23.0	11.0	14.0	18.0	16.0	24.0	15.0	12.0
f185ffff9473409f500dcb3c50f97728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	19.0	4.0	15.0	10.0	6.0	1.0	12.0	15.0	3.0	35.0	17.0	12.0	9.0	4.0
5294b233cadf0e97b7b1c07b968ca13f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	9.0	9.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	6.0	31.0	17.0	13.0	5.0	6.0	11.0	14.0	11.0	10.0	15.0	21.0	14.0	15.0	14.0
fde38eccaba7d7272d7908e5e7d5513f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	28.0	25.0	0.0	2.0	0.0	0.0	33.0	0.0	0.0	30.0	32.0	64.0	46.0	16.0	34.0	32.0	16.0	8.0	71.0	20.0	34.0	42.0	34.0	54.0
8ac9ba64e071067e9dcb7a43098cd359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
f39fba40190ca0a0d3616c3431f79e6f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	19.0	22.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	20.0	45.0	2.0	16.0	29.0	11.0	26.0	25.0	40.0	4.0	30.0	29.0	32.0	19.0	23.0
cd05ed068f0c5d67c4634c6c13844560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	11.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	13.0	24.0	21.0	25.0	10.0	21.0	2.0	27.0	15.0	15.0	53.0	26.0	22.0	77.0	54.0
f1e96a2e1d52f8aecbb0416ad8c28129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	27.0	34.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	26.0	30.0	1.0	28.0	16.0	0.0	9.0	0.0	20.0	3.0	48.0	12.0	23.0	8.0	3.0
ffce3100a0b4768cfb65895cfe0930ec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	11.0	0.0	3.0	0.0	0.0	18.0	0.0	0.0	1.0	3.0	0.0	0.0	17.0	19.0	8.0	10.0	6.0	0.0	4.0	11.0	5.0	1.0	0.0
ff50cf3f237d0dd071f2d6b4ebcbf2c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	10.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	25.0	9.0	4.0	7.0	48.0	5.0	44.0	1.0	19.0	1.0	5.0	16.0	2.0	7.0	7.0
49a10884ece84522f416c79a8d547b46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	42.0	0.0	7.0	0.0	0.0	0.0	31.0	0.0	37.0	54.0	4.0	0.0	0.0	0.0	45.0	0.0	14.0	70.0	32.0	22.0	25.0	31.0	29.0	50.0	63.0	44.0	42.0	46.0	51.0	36.0	20.0	34.0
1619bed52537472dc324d435cafb22ca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	14.0	36.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	78.0	40.0	7.0	38.0	86.0	33.0	78.0	53.0	74.0	34.0	26.0	23.0	15.0	34.0	10.0
b084de483e00b34cf5cec4c7a674923f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	8.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	23.0	0.0	22.0
758a99b2f2cabb9e166fc418e82ece59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	14.0	8.0	14.0	2.0	12.0	4.0	19.0	8.0	13.0	17.0	24.0	47.0	4.0	50.0	2.0
48cac5a6daacb51522cef38d4eee6195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	10.0	7.0	0.0	0.0	12.0	0.0	2.0	0.0	0.0	0.0	4.0	2.0	4.0	0.0
e9acd23c2d16ff206649fe3301a118b4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	17.0	2.0	33.0	29.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	32.0	24.0	13.0	25.0	21.0	33.0	45.0	71.0	22.0	37.0	18.0	28.0	57.0	68.0	29.0
c3aeb43ff83407b675ffba21bc808463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	14.0	6.0	0.0	4.0	0.0	0.0	9.0	0.0	5.0	30.0	5.0	2.0	25.0	34.0	19.0	26.0	20.0	19.0	13.0	17.0	32.0	15.0	1.0	2.0
8169ea7c8e0fe0ca99cca3a3cd975404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	6.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	1.0	0.0	7.0	21.0	8.0	16.0	5.0	18.0	0.0	5.0	11.0	2.0	3.0	68.0
bc4639af8969ac48fc870f6af6cf36f2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	5.0	15.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	12.0	11.0	0.0	10.0	16.0	2.0	15.0	5.0	35.0	0.0	18.0	11.0	0.0	5.0	0.0
b7e2a191279df0c1a4823416d9914f87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	14.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	7.0	13.0	0.0	16.0	3.0	1.0	0.0	7.0	0.0	0.0	2.0	29.0	0.0	1.0
8e8a194b8e004e621c1bb048117c8ea7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	3.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	9.0	17.0	0.0	0.0	0.0	3.0	0.0	26.0	0.0	0.0	9.0	26.0	0.0	17.0	559.0
bf880810c0390a57a0bbf9636687db41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	6.0	6.0	5.0	3.0	0.0	6.0	3.0	5.0	6.0	7.0	6.0	5.0	0.0	4.0	17.0
2e5dda864bafa5c39d4c663c19bdd14f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	18.0	26.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	13.0	16.0	8.0	20.0	40.0	28.0	27.0	20.0	31.0	14.0	9.0	8.0	8.0	14.0	12.0
40007fe861dd16fb260a787d17af6443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	13.0	9.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	21.0	22.0	43.0	23.0	13.0	32.0	18.0	37.0	20.0	32.0	33.0	29.0	15.0	46.0	17.0
1360c5c821948f093e90073da101633e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	20.0	20.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	11.0	15.0	16.0	6.0	7.0	36.0	10.0	32.0	19.0	44.0	28.0	15.0	35.0	4.0	26.0
494b129b17519e9fda32cda5c0fd4c74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	14.0	9.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	31.0	14.0	0.0	15.0	9.0	13.0	15.0	15.0	1.0	0.0	10.0	21.0	31.0	4.0	4.0
f96f46fdeddf113bb392ac6f057221e7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	3.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	9.0	14.0	42.0	8.0	0.0	42.0	2.0	34.0	2.0	58.0	47.0	35.0	17.0	52.0	47.0
ee4460773bc638ff07ffb5ccf994ea71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	35.0	35.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	58.0	18.0	0.0	107.0	20.0	129.0	23.0	0.0	21.0	4.0	61.0	54.0	51.0	89.0	12.0
4b2efdab6c0bdd9934760295e28335da	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	29.0	40.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	36.0	17.0	49.0	29.0	27.0	22.0	14.0	28.0	8.0	46.0	50.0	38.0	38.0	38.0	48.0
3cc0e7b0f04f8a943c66c37f6933c4b8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0
860f6ce02343fe1f026cf6e68d4b5391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	8.0	6.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	15.0	18.0	0.0	21.0	22.0	0.0	7.0	26.0	10.0	0.0	15.0	12.0	34.0	2.0	5.0
588787482aee7038b8ab8a9e8544c5c3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	20.0	21.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	29.0	22.0	3.0	8.0	26.0	4.0	15.0	5.0	23.0	6.0	21.0	15.0	24.0	9.0	0.0
534ac332b860c353873dc591059039fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	19.0	45.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	6.0	17.0	0.0	18.0	12.0	9.0	14.0	0.0	23.0	0.0	9.0	12.0	45.0	4.0	0.0
d7ff2734756ce5475d73f42626aaf20b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	8.0	8.0	0.0	6.0	23.0	0.0	6.0	22.0	17.0	0.0	0.0	24.0
9209356782b42b2e094d4480abbaca90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6f5f2e2d89a9ddc49cd7a4d85a3833fe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	10.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	35.0	0.0	1.0	0.0	3.0	0.0	0.0
5b366313b330613bce6b8d9bae6d0c3c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	10.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	10.0	12.0	3.0	2.0	1.0	7.0	13.0	13.0	5.0	1.0	6.0	15.0	13.0	9.0	10.0
7d6a4557d52f001a9cb626eec64671c7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	38.0	14.0	0.0	11.0	69.0	29.0	45.0	7.0	30.0	19.0	16.0	4.0	18.0	6.0	13.0
f738bec0a850f2a9a1de625c3ab72649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	8.0	0.0	0.0	2.0	14.0	0.0	12.0	4.0	5.0	0.0	6.0	0.0	0.0	0.0	9.0
72ee3be29013e100aea5d5fbd47ac38d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	15.0	11.0	5.0	14.0	0.0	22.0	3.0	7.0	8.0	0.0	14.0	21.0	14.0	26.0	1.0
1d4e275a1a1448890c27faa6e2eee152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	14.0	23.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	29.0	10.0	0.0	9.0	0.0	17.0	8.0	11.0	15.0	0.0	17.0	1.0	59.0	4.0	4.0
3b5f1d68d4e5ad89bb73eb52bcc5cf71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	45.0	0.0	3.0	0.0	0.0	0.0	22.0	0.0	28.0	44.0	0.0	0.0	0.0	0.0	49.0	2.0	0.0	24.0	28.0	62.0	38.0	39.0	11.0	8.0	45.0	43.0	25.0	9.0	24.0	20.0	28.0	27.0
5546b1f6485e0ead558be8a391c8e02e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	17.0	0.0	1.0	1.0	13.0	0.0	6.0	5.0	5.0	0.0	3.0	0.0	17.0	4.0	8.0
5b0a00d57f36d9c56b175dd6be202191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	6.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	7.0	8.0	2.0	10.0	2.0	4.0	7.0	9.0	3.0	0.0	5.0	17.0	17.0	6.0	2.0
